"AnimalID","Name","DateTime","OutcomeType","OutcomeSubtype","AnimalType","SexuponOutcome","AgeuponOutcome","Breed","Color"
19831,0.0144336366488861,0.793394796806401,3,17,0,0.4,0.568181818181818,0.458303118201595,0.0136986301369863
3131,0.512080326325698,0.0905709011056111,3,5,1,0.6,0.5,0.773023930384336,0.235616438356164
18195,0.117037966739881,0.665379728820782,1,1,1,0.8,0.136363636363636,0.848440899202321,0.901369863013699
25040,0.454973329149671,0.914092128424524,1,1,1,0.8,0.5,0.773023930384336,0.876712328767123
8289,0.446501411986194,0.269407823076789,1,8,1,0.6,0.0681818181818182,0.135605511240029,0.901369863013699
9332,0,0.296733255629425,5,14,0,0.2,0.0681818181818182,0.464104423495286,0.797260273972603
1720,0.428773140884845,0.0989094950889116,1,1,0,0.6,0.977272727272727,0.464104423495286,0.104109589041096
9393,0.806401004079071,0.326527350874487,1,1,1,0.8,0.0681818181818182,0.624365482233503,0.841095890410959
6618,0,0.201732277705074,5,14,0,0.2,0.431818181818182,0.464104423495286,0.235616438356164
15233,0.440853467210543,0.524793960084785,1,1,0,0.8,0.659090909090909,0.464104423495286,0.0136986301369863
17508,0.339033573893944,0.641377648942649,1,1,1,0.8,0.136363636363636,0.848440899202321,0.841095890410959
8047,0,0.256731379286767,5,14,1,0.2,0.681818181818182,0.613488034807832,0.0136986301369863
12823,0.777219956071541,0.421646792805657,5,14,1,0.6,0.159090909090909,0.693255982596084,0.0986301369863014
2690,0.385472230938186,0.0690732616400825,1,1,1,0.8,0.204545454545455,0.809282088469906,0.356164383561644
14151,0.440539692500784,0.475320528619791,5,14,0,0.6,0.454545454545455,0.461928934010152,0.46027397260274
18924,0.216975211797929,0.990409980870846,1,8,0,0.8,0.136363636363636,0.464104423495286,0.284931506849315
4912,0.902102290555381,0.116043047752921,4,1,1,0.4,0.136363636363636,0.773023930384336,0.268493150684932
19656,0.230938186382178,0.771910673368496,1,8,1,0.6,0.568181818181818,0.773023930384336,0.901369863013699
6417,0.371509256353938,0.252042907822282,5,14,1,0.8,0.613636363636364,0.678752719361856,0.0986301369863014
10510,0,0.336691403647419,2,10,1,0.4,0.590909090909091,0.317621464829587,0.0684931506849315
23198,0,0.829363331494093,1,1,0,0.6,0.454545454545455,0.464104423495286,0.457534246575342
16363,0.0718544085346721,0.583213411715693,1,1,1,0.6,0.840909090909091,0.852066715010877,0.0849315068493151
20676,0,0.728486856855727,5,14,0,1,0.0909090909090909,0.464104423495286,0.591780821917808
1603,0.859272042673361,0.12135882191123,1,8,0,0.6,0.909090909090909,0.461928934010152,0.0136986301369863
3739,0.934734860370254,0.126331925016259,1,13,0,0.8,0.568181818181818,0.464104423495286,0.797260273972603
2668,0.342641983056166,0.0379871931662964,1,1,1,0.8,0.704545454545455,0.18854242204496,0.0136986301369863
16573,0,0.588494998274719,5,16,0,1,0.136363636363636,0.464104423495286,0.304109589041096
6392,0,0.190516359958848,5,14,0,0.4,0.113636363636364,0.464104423495286,0.304109589041096
10461,0.0898964543457797,0.372229810632502,1,1,0,0.6,0.454545454545455,0.464104423495286,0.602739726027397
2038,0.547693755883276,0.0152182520437029,5,14,1,0.6,0.136363636363636,0.405366207396664,0.750684931506849
2249,0.953875117665516,0.393136720184836,1,1,1,0.8,0.795454545454545,0.773023930384336,0.356164383561644
1575,0.76749294006903,0.0470969957845895,5,14,1,0.6,0.136363636363636,0.238578680203046,0.967123287671233
22706,0.878098525258864,0.804134473344008,4,1,1,0.6,0.5,0.113125453226976,0.96986301369863
7541,0.772356448070286,0.25202859673421,1,1,1,0.2,0.454545454545455,0.56562726613488,0.868493150684931
1949,0.925949168497019,0.0963796127419568,5,14,0,0.6,0.75,0.464104423495286,0.0136986301369863
6269,0.857232507059931,0.205301304058148,1,1,1,0.8,0.704545454545455,0.180565627266135,0.876712328767123
25546,0.894728584876059,0.960931524623817,1,1,0,0.8,0.613636363636364,0.464104423495286,0.284931506849315
17448,0.517257609036712,0.646997136192265,5,14,1,0.6,0.136363636363636,0.326323422770123,0.350684931506849
19260,0.20112958895513,0.69421418610457,4,1,1,0.8,0.25,0.634517766497462,0.446575342465753
25545,0,0.923310854324254,5,16,0,0.6,0.659090909090909,0.464104423495286,0.284931506849315
1485,0.777219956071541,0.766094806188114,5,14,0,0.6,0.5,0.463379260333575,0.602739726027397
2319,0,0.00034664635552241,3,12,0,1,0.659090909090909,0.0384336475707034,0.104109589041096
2832,0,0.0219484387397974,5,16,0,0.2,0.136363636363636,0.464104423495286,0.112328767123288
9781,0.719956071540634,0.33700306734321,1,1,0,0.8,0.568181818181818,0.464104423495286,0.284931506849315
6540,0.577973015374961,0.253154402329209,1,1,1,0.6,0.795454545454545,0.868020304568528,0.0986301369863014
22098,0,0.792350882437592,5,14,0,0.2,0.0681818181818182,0.464104423495286,0.871232876712329
23037,0,0.814250822490034,5,14,0,1,0.477272727272727,0.464104423495286,0.284931506849315
1739,0.148729212425479,0.0106999235151849,4,1,1,0.6,0.136363636363636,0.860043509789703,0.619178082191781
6959,0,0.278523986178669,1,13,0,0.8,0.0681818181818182,0.464104423495286,0.112328767123288
17899,0,0.649563591319848,5,14,0,1,0.477272727272727,0.464104423495286,0.876712328767123
15149,0.706777533730781,0.517733028242137,4,1,1,0.6,0.136363636363636,0.396664249456128,0.0684931506849315
11138,0.257452149356762,0.359923069951008,1,1,1,0.6,0.454545454545455,0.614213197969543,0.104109589041096
22877,0.228114213994352,0.853631756622456,1,8,1,0.8,0.454545454545455,0.0536620739666425,0.158904109589041
2055,0.577973015374961,0.0182975211605338,1,8,1,0.6,0.795454545454545,0.504713560551124,0.312328767123288
24664,0,0.87856962264841,1,1,1,0.8,0.454545454545455,0.614213197969543,0.901369863013699
3895,0.811578286790085,0.124992248160628,5,14,1,0.8,0.5,0.773023930384336,0.0273972602739726
18519,0.232977721995607,0.673613374824888,4,1,1,0.8,0.25,0.989847715736041,0.778082191780822
13046,0.963759021022906,0.446686426569012,1,1,1,0.6,0.136363636363636,0.614213197969543,0.104109589041096
9641,0.832444304989018,0.306831318385137,4,1,0,0.8,0.5,0.464104423495286,0.380821917808219
12118,0.293379353624098,0.440736989233291,1,8,0,0.8,0.454545454545455,0.907179115300943,0.578082191780822
8865,0.0928773140884845,0.32665376548579,1,8,0,0.8,0.454545454545455,0.464104423495286,0.284931506849315
6083,0.87496077816128,0.182188896821825,5,14,1,0.6,0.25,0.375634517766497,0.0684931506849315
16241,0.161437088170693,0.570554459255537,3,17,1,0.6,0.613636363636364,0.614213197969543,0.104109589041096
7253,0.84577973015375,0.713527794518217,1,1,1,0.8,0.136363636363636,0.522117476432197,0.0273972602739726
4837,0.84170065892689,0.117236433486038,1,1,1,0.6,0.454545454545455,0.326323422770123,0.350684931506849
20272,0,0.738806741476554,4,1,0,0.2,0.5,0.458303118201595,0.797260273972603
24572,0.949952933793536,0.889170958667988,5,14,0,0.8,0.568181818181818,0.464104423495286,0.810958904109589
24731,0,0.881156749347653,5,14,1,0.4,0.5,0.283538796229152,0.750684931506849
621,0.250549105742077,0.942435238351172,1,8,1,0.8,0.954545454545455,0.504713560551124,0.0986301369863014
4615,0.849388139315971,0.11490770143254,5,14,1,0.6,0.5,0.773023930384336,0.235616438356164
12999,0.965327894571698,0.430882214974805,1,1,0,0.6,0.75,0.464104423495286,0.0136986301369863
19126,0,0.688125613190371,3,17,0,1,0.681818181818182,0.464104423495286,0.284931506849315
22352,0.502196422968309,0.799342644021225,1,1,0,0.8,0.454545454545455,0.464104423495286,0.284931506849315
19562,0.641355506746156,0.7399858161216,1,1,0,0.8,0.568181818181818,0.464104423495286,0.797260273972603
18436,0,0.66973427489692,5,16,0,1,0.454545454545455,0.461928934010152,0.104109589041096
20600,0.530122372136806,0.750216653972201,1,1,1,0.8,0.5,0.326323422770123,0.356164383561644
24964,0.438970818951992,0.888866450516233,4,1,1,0.6,0.136363636363636,0.0536620739666425,0.0684931506849315
476,0.22466269218701,0.870373344485381,4,1,1,0.6,0.863636363636364,0.613488034807832,0.358904109589041
23381,0.0649513649199874,0.851080407643393,1,1,1,0.6,0.5,0.142131979695431,0.0986301369863014
20054,0,0.714563758282542,5,14,0,0.4,0.681818181818182,0.463379260333575,0.104109589041096
1048,0.746470034515218,0.821299828425955,4,1,1,0.8,0.909090909090909,0.773023930384336,0.901369863013699
7598,0.0365547536868528,0.244190095772982,1,1,0,0.6,0.136363636363636,0.464104423495286,0.602739726027397
9262,0.166771258236586,0.325636883172228,1,8,0,0.8,0.454545454545455,0.464104423495286,0.172602739726027
13691,0.570756197050518,0.449151113959194,3,17,0,0.4,0.681818181818182,0.464104423495286,0.950684931506849
5973,0,0.16981139576042,3,17,1,0.4,0.5,0.27773749093546,0.104109589041096
12109,0,0.403257044633103,5,14,0,0.8,0.840909090909091,0.464104423495286,0.810958904109589
18497,0.0524003765296517,0.677008282939752,1,1,1,0.8,0.5,0.0906453952139231,0.101369863013699
18526,0,0.673168936034207,5,16,0,0.4,0.5,0.907179115300943,0.712328767123288
13754,0.973642924380295,0.861066366875874,1,1,1,0.6,0.5,0.75416968817984,0.791780821917808
6561,0.247411358644493,0.204264545233374,1,1,0,0.6,0.136363636363636,0.464104423495286,0.284931506849315
1129,0.555224348917477,0.628873733269941,1,1,1,0.8,0.613636363636364,0.989847715736041,0.0684931506849315
7462,0,0.237088615847463,5,14,0,0.2,0.590909090909091,0.464104423495286,0.112328767123288
26294,0.568716661437088,0.972156983095425,2,9,0,0.2,0.818181818181818,0.458303118201595,0.380821917808219
10361,0.493410731095074,0.332273252735405,1,1,1,0.8,0.840909090909091,0.440174039158811,0.684931506849315
18629,0,0.681357263592751,1,1,0,0.8,0.454545454545455,0.464104423495286,0.304109589041096
8916,0.0905240037652965,0.334748275911418,1,8,0,0.2,0.0681818181818182,0.464104423495286,0.172602739726027
23856,0.72858487605899,0.852486869576694,5,14,1,0.8,0.136363636363636,0.625090645395214,0.104109589041096
17593,0.776121744587386,0.821032688115277,1,1,1,0.8,0.159090909090909,0.6178390137781,0.96986301369863
9303,0.599152808283652,0.334546330557512,1,1,0,0.6,0.454545454545455,0.464104423495286,0.602739726027397
2689,0,0.0150155116293492,5,14,0,0.4,0.590909090909091,0.461928934010152,0.591780821917808
431,0.772356448070286,0.285216009973238,5,14,1,0.6,0.227272727272727,0.749093546047861,0.901369863013699
11389,0.398023219328522,0.462948592981524,5,14,1,0.6,0.5,0.0195794053662074,0.104109589041096
21785,0,0.779982922101567,5,14,1,0.6,0.159090909090909,0.335750543872371,0.841095890410959
4728,0.0723250705993097,0.105848782682947,4,1,1,0.6,0.909090909090909,0.896301667875272,0.0136986301369863
17054,0,0.620702101980814,1,1,0,0.6,0.136363636363636,0.464104423495286,0.591780821917808
1179,0.077345465955444,0.102325869835884,1,1,1,0.8,0.704545454545455,0.773023930384336,0.506849315068493
2543,0.969563853153436,0.0634259472747713,1,1,1,0.6,0.75,0.772298767222625,0.871232876712329
21408,0,0.754779505885833,3,17,0,0.2,1,0.464104423495286,0.104109589041096
15005,0,0.506063130979848,5,16,0,0.2,0.840909090909091,0.464104423495286,0.876712328767123
13219,0.653749607781613,0.438847925607784,1,1,0,0.6,0.136363636363636,0.464104423495286,0.0136986301369863
24041,0,0.871394202101186,5,14,1,0.6,0.5,0.989847715736041,0.241095890410959
24643,0.502353310323188,0.892359151066256,1,1,0,0.8,0.454545454545455,0.464104423495286,0.0136986301369863
6389,0,0.191437835018596,4,1,1,0.4,0.0454545454545455,0.773023930384336,0.876712328767123
22069,0.0721681832444305,0.814327943353533,1,1,0,0.6,0.909090909090909,0.464104423495286,0.0136986301369863
22330,0.26749294006903,0.856799277449064,1,8,0,0.8,0.454545454545455,0.464104423495286,0.602739726027397
20265,0,0.71807951558557,5,14,0,1,0.477272727272727,0.464104423495286,0.304109589041096
17264,0.320050203953561,0.633240205252805,1,1,1,0.8,0.136363636363636,0.773023930384336,0.876712328767123
3724,0.487605898964543,0.0610542819570572,4,1,1,0.6,0.931818181818182,0.791878172588833,0.684931506849315
9037,0,0.292389045339117,5,16,0,0.8,0.136363636363636,0.461928934010152,0.104109589041096
5000,0.650768748038908,0.159497076562731,1,1,0,0.6,0.863636363636364,0.461928934010152,0.591780821917808
22013,0.118449952933794,0.784707171286233,1,1,0,0.8,0.568181818181818,0.464104423495286,0.304109589041096
16784,0.118449952933794,0.608314265133578,5,14,1,0.8,0.5,0.0319071791153009,0.452054794520548
440,0.128804518355821,0.999747965837843,1,1,0,0.8,0.954545454545455,0.464104423495286,0.380821917808219
20504,0.428773140884845,0.823475113812903,1,1,0,0.8,0.659090909090909,0.458303118201595,0.104109589041096
24073,0.0586758707248196,0.860223602800521,4,1,1,0.6,0.704545454545455,0.0906453952139231,0.619178082191781
15205,0.577973015374961,0.830043903237963,5,14,1,0.6,0.204545454545455,0.155184916606236,0.756164383561644
13245,0.539221838719799,0.44681045599897,5,14,0,0.4,0.5,0.464104423495286,0.104109589041096
21481,0,0.759035464466363,5,16,0,0.2,0.568181818181818,0.464104423495286,0.923287671232877
5040,0.826953247568246,0.154966027067038,5,14,1,0.2,0.136363636363636,0.773023930384336,0.243835616438356
3778,0,0.0644460098301274,5,16,0,0.4,0.136363636363636,0.464104423495286,0.284931506849315
9092,0.917477251333543,0.353031485983879,1,1,0,0.6,0.454545454545455,0.464104423495286,0.602739726027397
5543,0,0.21207362895801,1,8,0,0.6,0.454545454545455,0.464104423495286,0.0136986301369863
158,0.326011923438971,0.397472184810211,4,1,1,0.8,0.295454545454545,0.449601160261059,0.0986301369863014
18761,0.00611860684028867,0.774336402796705,3,2,1,0.8,0.136363636363636,0.773023930384336,0.268493150684932
8473,0,0.27058371748004,5,16,0,0.2,0.568181818181818,0.464104423495286,0.284931506849315
26272,0,0.964733503688285,4,1,1,0.2,0.136363636363636,0.910079767947788,0.734246575342466
9642,0.686382177596486,0.308154298971351,5,14,0,0.2,0.454545454545455,0.464104423495286,0.284931506849315
20562,0.916849701914026,0.753616332449756,1,1,0,0.8,0.136363636363636,0.461928934010152,0.284931506849315
21617,0.432852212111704,0.767258774684639,5,14,0,0.4,0.681818181818182,0.464104423495286,0.104109589041096
21112,0,0.744382500401506,5,14,0,0.2,0.590909090909091,0.458303118201595,0.172602739726027
4668,0.20709130844054,0.112537626235723,3,2,1,0.2,0.5,0.773023930384336,0.967123287671233
6034,0,0.173323177761205,5,14,1,0.2,0.0681818181818182,0.801305293691081,0.0712328767123288
18856,0,0.682328032400303,5,16,0,0.4,0.136363636363636,0.464104423495286,0.284931506849315
23840,0.352682773768434,0.849856809613235,5,14,1,0.8,0.613636363636364,0.929659173313996,0.841095890410959
21894,0.497176027612174,0.775229255680309,1,1,1,0.2,0.0681818181818182,0.346627991298042,0.243835616438356
1932,0.742861625352997,0.135575297789891,5,14,1,0.6,0.840909090909091,0.326323422770123,0.312328767123288
9002,0.406965798556636,0.38398239418143,1,1,0,0.8,0.659090909090909,0.464104423495286,0.284931506849315
11096,0.772042673360527,0.373504292531361,1,1,0,0.6,0.659090909090909,0.464104423495286,0.591780821917808
16663,0,0.598064345832214,1,1,1,0.8,0.136363636363636,0.701957940536621,0.454794520547945
12595,0.199403828051459,0.410312411052612,1,1,1,0.6,0.454545454545455,0.614213197969543,0.0136986301369863
11068,0.778788829620333,0.359895242835313,1,1,1,0.8,0.568181818181818,0.555474981870921,0.476712328767123
17435,0.129588955130217,0.702117086962122,1,1,1,0.8,0.931818181818182,0.618564176939811,0.484931506849315
13866,0.788515845622843,0.45610073733906,1,1,1,0.6,0.931818181818182,0.12037708484409,0.841095890410959
19247,0,0.691699409906135,5,14,1,1,0.0454545454545455,0.0442349528643945,0.841095890410959
1381,0.545026670850329,0.32439261357041,4,1,1,0.8,0.136363636363636,0.504713560551124,0.0986301369863014
3849,0.723564480702855,0.0989301666605712,1,1,1,0.8,0.5,0.614213197969543,0.791780821917808
16418,0,0.580480788954384,5,16,0,0.2,0.659090909090909,0.464104423495286,0.104109589041096
15952,0.495607154063383,0.554442559267781,4,1,1,0.2,0.136363636363636,0.254532269760696,0.268493150684932
20174,0.76561029181048,0.730658962000881,5,14,1,0.4,0.181818181818182,0.915155910079768,0.358904109589041
8756,0.343897081895199,0.297852700740837,2,1,0,0.4,0.681818181818182,0.463379260333575,0.172602739726027
8857,0,0.284052041476713,5,14,1,0.6,0.863636363636364,0.831036983321247,0.756164383561644
25127,0.38672732977722,0.908203115682885,5,14,1,0.6,0.5,0.659173313995649,0.871232876712329
21362,0.19720740508315,0.809937619557215,5,16,0,0.2,0.5,0.464104423495286,0.112328767123288
996,0.744273611546909,0.248803831555313,4,1,1,0.6,0.613636363636364,0.630166787527194,0.0136986301369863
21409,0,0.755600803329077,5,16,0,1,0.5,0.464104423495286,0.0136986301369863
1199,0.238468779416379,0.389711599772931,5,14,1,0.8,0.704545454545455,0.773023930384336,0.904109589041096
16046,0.25196109193599,0.564593891073538,4,1,1,0.6,0.136363636363636,0.0398839738941262,0.235616438356164
14746,0,0.50055256701167,1,1,1,0.8,0.5,0.180565627266135,0.104109589041096
14541,0.0524003765296517,0.484624325987505,4,1,1,0.4,0.227272727272727,0.534445250181291,0.512328767123288
14998,0,0.505040683243147,3,17,0,0.4,0.954545454545455,0.464104423495286,0.104109589041096
18014,0.798713523689991,0.658531078117869,1,1,1,0.8,1,0.614213197969543,0.0136986301369863
20325,0,0.719383414721021,5,14,1,1,0.454545454545455,0.960116026105874,0.841095890410959
15680,0.766237841229997,0.545409082452539,4,1,0,0.6,0.5,0.464104423495286,0.304109589041096
4552,0,0.102152546658122,5,14,0,0.4,0.5,0.464104423495286,0.0136986301369863
6819,0.151082522748666,0.240735558124484,1,1,1,0.6,0.136363636363636,0.180565627266135,0.841095890410959
18122,0.530593034201443,0.658440441226746,5,14,1,0.2,0.454545454545455,0.701232777374909,0.104109589041096
10505,0,0.331253985240498,5,14,0,1,0.477272727272727,0.464104423495286,0.284931506849315
4799,0,0.109210298258977,3,17,1,0.2,0.25,0.365482233502538,0.619178082191781
16552,0.994979604643866,0.592294592157842,1,1,1,0.8,0.840909090909091,0.0906453952139231,0.0684931506849315
25607,0.53514276749294,0.931253508204229,1,1,1,0.6,0.136363636363636,0.326323422770123,0.871232876712329
15837,0.310166300596172,0.560293409107894,1,8,1,0.6,0.0681818181818182,0.27773749093546,0.904109589041096
9161,0.113115782867901,0.351674317798382,5,14,1,0.2,0.5,0.614213197969543,0.0136986301369863
